audit_id,site_id,keyword,response
260,SITE-010,adequate_lighting/освещение,Yes
260,SITE-010,emergency_exits_marked/аварийные_выходы,N/A
260,SITE-010,supervisor_available/наличие_руководителя,Yes
260,SITE-010,tools_inspected/проверка_инструментов,Yes
260,SITE-010,competency_certified/компетентность_и_сертификация,Yes
260,SITE-010,defective_equipment_removed/удаление_неисправного_оборудования,No
260,SITE-010,medically_fit/медицинская_подготовка,Yes
260,SITE-010,high_risk_procedure_team/работы_повышенной_опасности,No
260,SITE-010,ppe_available_condition/наличие_и_состояние_сиз,Yes
260,SITE-010,equipment_certified/сертификация_оборудования,Yes
260,SITE-010,hazardous_materials_stored/хранение_опасных_материалов,No
261,SITE-014,emergency_exits_marked/аварийные_выходы,Yes
261,SITE-014,competency_certified/компетентность_и_сертификация,N/A
261,SITE-014,high_risk_procedure_team/работы_повышенной_опасности,Yes
261,SITE-014,equipment_certified/сертификация_оборудования,Yes
261,SITE-014,hazardous_materials_stored/хранение_опасных_материалов,Yes
261,SITE-014,ppe_available_condition/наличие_и_состояние_сиз,Yes
261,SITE-014,medically_fit/медицинская_подготовка,N/A
261,SITE-014,tools_inspected/проверка_инструментов,Yes
261,SITE-014,supervisor_available/наличие_руководителя,Yes
261,SITE-014,defective_equipment_removed/удаление_неисправного_оборудования,Yes
261,SITE-014,work_area_hazard_free/отсутствие_опасностей,Yes
261,SITE-014,adequate_lighting/освещение,Yes
262,SITE-005,supervisor_available/наличие_руководителя,Yes
262,SITE-005,defective_equipment_removed/удаление_неисправного_оборудования,Yes
262,SITE-005,competency_certified/компетентность_и_сертификация,No
262,SITE-005,high_risk_procedure_team/работы_повышенной_опасности,Yes
262,SITE-005,hazardous_materials_stored/хранение_опасных_материалов,No
262,SITE-005,equipment_certified/сертификация_оборудования,Yes
262,SITE-005,adequate_lighting/освещение,Yes
262,SITE-005,tools_inspected/проверка_инструментов,Yes
262,SITE-005,emergency_exits_marked/аварийные_выходы,Yes
262,SITE-005,medically_fit/медицинская_подготовка,No
262,SITE-005,work_area_hazard_free/отсутствие_опасностей,Yes
262,SITE-005,ppe_available_condition/наличие_и_состояние_сиз,Yes
263,SITE-014,defective_equipment_removed/удаление_неисправного_оборудования,Yes
263,SITE-014,work_area_hazard_free/отсутствие_опасностей,Yes
263,SITE-014,high_risk_procedure_team/работы_повышенной_опасности,Yes
263,SITE-014,competency_certified/компетентность_и_сертификация,Yes
263,SITE-014,medically_fit/медицинская_подготовка,Yes
263,SITE-014,hazardous_materials_stored/хранение_опасных_материалов,Yes
263,SITE-014,adequate_lighting/освещение,Yes
263,SITE-014,tools_inspected/проверка_инструментов,No
263,SITE-014,emergency_exits_marked/аварийные_выходы,Yes
263,SITE-014,supervisor_available/наличие_руководителя,Yes
263,SITE-014,ppe_available_condition/наличие_и_состояние_сиз,Yes
263,SITE-014,equipment_certified/сертификация_оборудования,No
264,SITE-001,hazardous_materials_stored/хранение_опасных_материалов,Yes
264,SITE-001,defective_equipment_removed/удаление_неисправного_оборудования,No
264,SITE-001,high_risk_procedure_team/работы_повышенной_опасности,Yes
264,SITE-001,tools_inspected/проверка_инструментов,No
264,SITE-001,work_area_hazard_free/отсутствие_опасностей,N/A
264,SITE-001,supervisor_available/наличие_руководителя,No
264,SITE-001,adequate_lighting/освещение,Yes
264,SITE-001,medically_fit/медицинская_подготовка,Yes
264,SITE-001,equipment_certified/сертификация_оборудования,No
264,SITE-001,ppe_available_condition/наличие_и_состояние_сиз,Yes
264,SITE-001,competency_certified/компетентность_и_сертификация,Yes
264,SITE-001,emergency_exits_marked/аварийные_выходы,Yes
265,SITE-008,high_risk_procedure_team/работы_повышенной_опасности,Yes
265,SITE-008,medically_fit/медицинская_подготовка,Yes
265,SITE-008,equipment_certified/сертификация_оборудования,Yes
265,SITE-008,adequate_lighting/освещение,Yes
265,SITE-008,work_area_hazard_free/отсутствие_опасностей,Yes
265,SITE-008,hazardous_materials_stored/хранение_опасных_материалов,Yes
265,SITE-008,tools_inspected/проверка_инструментов,N/A
265,SITE-008,supervisor_available/наличие_руководителя,Yes
265,SITE-008,competency_certified/компетентность_и_сертификация,Yes
265,SITE-008,emergency_exits_marked/аварийные_выходы,N/A
265,SITE-008,ppe_available_condition/наличие_и_состояние_сиз,Yes
265,SITE-008,defective_equipment_removed/удаление_неисправного_оборудования,Yes
266,SITE-008,competency_certified/компетентность_и_сертификация,Yes
266,SITE-008,equipment_certified/сертификация_оборудования,Yes
266,SITE-008,defective_equipment_removed/удаление_неисправного_оборудования,No
266,SITE-008,hazardous_materials_stored/хранение_опасных_материалов,Yes
266,SITE-008,supervisor_available/наличие_руководителя,Yes
266,SITE-008,tools_inspected/проверка_инструментов,Yes
266,SITE-008,work_area_hazard_free/отсутствие_опасностей,Yes
266,SITE-008,emergency_exits_marked/аварийные_выходы,Yes
266,SITE-008,ppe_available_condition/наличие_и_состояние_сиз,No
266,SITE-008,adequate_lighting/освещение,No
266,SITE-008,high_risk_procedure_team/работы_повышенной_опасности,Yes
